cycle,branch,model,modeldate,candidate_inc,candidate_chal,scenario_id,probability,scenario_description,timestamp,simulations
2020,President,polls-plus,6/11/2020,Trump,Biden,8,0.12415,Trump majority (at least 50 percent of the vote),10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,6,0.087,Biden wins popular vote but loses Electoral College,10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,5,0.0018125,Trump wins popular vote but loses Electoral College,10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,4,0.83815,Biden wins popular vote,10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,3,0.16185,Trump wins popular vote,10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,2,0.043575,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,1,0.003425,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,14,0.90515,Biden wins at least one state Trump won in 2016,10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,13,0.423525,Trump wins at least one state Clinton won in 2016,10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,12,0.000075,Map exactly the same as in 2016,10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,11,0.348825,Biden landslide (double-digit popular vote margin),10/08/2020 11:31,40000
2020,President,polls-plus,6/11/2020,Trump,Biden,10,0.014425,Trump landslide (double-digit popular vote margin),10/08/2020 11:31,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,9,0.76635,Biden majority (at least 50 percent of the vote),10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,8,0.1406,Trump majority (at least 50 percent of the vote),10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,6,0.1054375,Biden wins popular vote but loses Electoral College,10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,5,0.001275,Trump wins popular vote but loses Electoral College,10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,4,0.8181,Biden wins popular vote,10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,3,0.1819,Trump wins popular vote,10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,2,0.045675,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,1,0.004225,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,14,0.89095,Biden wins at least one state Trump won in 2016,10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,13,0.438625,Trump wins at least one state Clinton won in 2016,10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,12,0.00025,Map exactly the same as in 2016,10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,11,0.3223,Biden landslide (double-digit popular vote margin),10/08/2020 11:34,40000
2020,President,polls-plus,6/10/2020,Trump,Biden,10,0.015625,Trump landslide (double-digit popular vote margin),10/08/2020 11:34,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,9,0.7585,Biden majority (at least 50 percent of the vote),10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,8,0.144,Trump majority (at least 50 percent of the vote),10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,6,0.1045,Biden wins popular vote but loses Electoral College,10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,5,0.0018375,Trump wins popular vote but loses Electoral College,10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,4,0.812,Biden wins popular vote,10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,3,0.188,Trump wins popular vote,10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,2,0.048175,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,1,0.004275,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,14,0.889675,Biden wins at least one state Trump won in 2016,10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,13,0.4488,Trump wins at least one state Clinton won in 2016,10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,12,0.00035,Map exactly the same as in 2016,10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,11,0.310425,Biden landslide (double-digit popular vote margin),10/08/2020 11:57,40000
2020,President,polls-plus,6/09/2020,Trump,Biden,10,0.016425,Trump landslide (double-digit popular vote margin),10/08/2020 11:57,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,9,0.7457,Biden majority (at least 50 percent of the vote),10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,8,0.153925,Trump majority (at least 50 percent of the vote),10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,6,0.107525,Biden wins popular vote but loses Electoral College,10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,5,0.001875,Trump wins popular vote but loses Electoral College,10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,4,0.8002,Biden wins popular vote,10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,3,0.1998,Trump wins popular vote,10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,2,0.0449,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,1,0.00405,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,14,0.883125,Biden wins at least one state Trump won in 2016,10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,13,0.4591,Trump wins at least one state Clinton won in 2016,10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,12,0.0004,Map exactly the same as in 2016,10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,11,0.300225,Biden landslide (double-digit popular vote margin),10/08/2020 11:59,40000
2020,President,polls-plus,6/08/2020,Trump,Biden,10,0.017925,Trump landslide (double-digit popular vote margin),10/08/2020 11:59,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,9,0.745225,Biden majority (at least 50 percent of the vote),10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,8,0.15585,Trump majority (at least 50 percent of the vote),10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,6,0.1063125,Biden wins popular vote but loses Electoral College,10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,5,0.001675,Trump wins popular vote but loses Electoral College,10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,4,0.80025,Biden wins popular vote,10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,3,0.19975,Trump wins popular vote,10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,2,0.04925,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,1,0.004225,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,14,0.88145,Biden wins at least one state Trump won in 2016,10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,13,0.461425,Trump wins at least one state Clinton won in 2016,10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,12,0.00035,Map exactly the same as in 2016,10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,11,0.298675,Biden landslide (double-digit popular vote margin),10/08/2020 11:28,40000
2020,President,polls-plus,6/07/2020,Trump,Biden,10,0.019325,Trump landslide (double-digit popular vote margin),10/08/2020 11:28,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,9,0.7447,Biden majority (at least 50 percent of the vote),10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,8,0.156725,Trump majority (at least 50 percent of the vote),10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,6,0.1072125,Biden wins popular vote but loses Electoral College,10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,5,0.0013375,Trump wins popular vote but loses Electoral College,10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,4,0.798675,Biden wins popular vote,10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,3,0.201325,Trump wins popular vote,10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,2,0.0468,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,1,0.0039,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,14,0.8756,Biden wins at least one state Trump won in 2016,10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,13,0.4636,Trump wins at least one state Clinton won in 2016,10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,12,0.00025,Map exactly the same as in 2016,10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,11,0.29325,Biden landslide (double-digit popular vote margin),10/08/2020 11:47,40000
2020,President,polls-plus,6/06/2020,Trump,Biden,10,0.019,Trump landslide (double-digit popular vote margin),10/08/2020 11:47,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,9,0.739575,Biden majority (at least 50 percent of the vote),10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,8,0.159475,Trump majority (at least 50 percent of the vote),10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,6,0.10625,Biden wins popular vote but loses Electoral College,10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,5,0.0013875,Trump wins popular vote but loses Electoral College,10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,4,0.79485,Biden wins popular vote,10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,3,0.20515,Trump wins popular vote,10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,2,0.048525,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,1,0.004525,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,14,0.873825,Biden wins at least one state Trump won in 2016,10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,13,0.471325,Trump wins at least one state Clinton won in 2016,10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,12,0.000325,Map exactly the same as in 2016,10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,11,0.288525,Biden landslide (double-digit popular vote margin),10/08/2020 11:40,40000
2020,President,polls-plus,6/05/2020,Trump,Biden,10,0.019625,Trump landslide (double-digit popular vote margin),10/08/2020 11:40,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,9,0.75985,Biden majority (at least 50 percent of the vote),10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,8,0.145375,Trump majority (at least 50 percent of the vote),10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,6,0.104275,Biden wins popular vote but loses Electoral College,10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,5,0.0017,Trump wins popular vote but loses Electoral College,10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,4,0.812175,Biden wins popular vote,10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,3,0.187825,Trump wins popular vote,10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,2,0.0468,Recount (1+ decisive states within 0.5 ppt),10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,1,0.0041,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,14,0.8877,Biden wins at least one state Trump won in 2016,10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,13,0.450825,Trump wins at least one state Clinton won in 2016,10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,12,0.00035,Map exactly the same as in 2016,10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,11,0.303125,Biden landslide (double-digit popular vote margin),10/08/2020 12:03,40000
2020,President,polls-plus,6/04/2020,Trump,Biden,10,0.015975,Trump landslide (double-digit popular vote margin),10/08/2020 12:03,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,9,0.756175,Biden majority (at least 50 percent of the vote),10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,8,0.1466,Trump majority (at least 50 percent of the vote),10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,6,0.1057375,Biden wins popular vote but loses Electoral College,10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,5,0.0014875,Trump wins popular vote but loses Electoral College,10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,4,0.809725,Biden wins popular vote,10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,3,0.190275,Trump wins popular vote,10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,2,0.046175,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,1,0.004,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,14,0.88315,Biden wins at least one state Trump won in 2016,10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,13,0.456775,Trump wins at least one state Clinton won in 2016,10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,12,0.00025,Map exactly the same as in 2016,10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,11,0.296775,Biden landslide (double-digit popular vote margin),10/08/2020 11:24,40000
2020,President,polls-plus,6/03/2020,Trump,Biden,10,0.016,Trump landslide (double-digit popular vote margin),10/08/2020 11:24,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,9,0.75315,Biden majority (at least 50 percent of the vote),10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,8,0.1483,Trump majority (at least 50 percent of the vote),10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,6,0.1052375,Biden wins popular vote but loses Electoral College,10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,5,0.001675,Trump wins popular vote but loses Electoral College,10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,4,0.8077,Biden wins popular vote,10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,3,0.1923,Trump wins popular vote,10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,2,0.0453,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,1,0.003775,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,14,0.8722,Biden wins at least one state Trump won in 2016,10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,13,0.455925,Trump wins at least one state Clinton won in 2016,10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,12,0.0004,Map exactly the same as in 2016,10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,11,0.30655,Biden landslide (double-digit popular vote margin),10/08/2020 11:34,40000
2020,President,polls-plus,6/02/2020,Trump,Biden,10,0.017325,Trump landslide (double-digit popular vote margin),10/08/2020 11:34,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,9,0.7544,Biden majority (at least 50 percent of the vote),10/08/2020 11:53,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,8,0.149925,Trump majority (at least 50 percent of the vote),10/08/2020 11:53,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,6,0.105075,Biden wins popular vote but loses Electoral College,10/08/2020 11:53,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,5,0.0017125,Trump wins popular vote but loses Electoral College,10/08/2020 11:53,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,4,0.8057,Biden wins popular vote,10/08/2020 11:53,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,3,0.1943,Trump wins popular vote,10/08/2020 11:53,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,2,0.046425,Recount (1+ decisive states within 0.5 ppt),10/08/2020 11:53,40000
2020,President,polls-plus,6/01/2020,Trump,Biden,1,0.003525,Electoral College deadlock (No candidate gets 270 electoral votes),10/08/2020 11:53,40000
